"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count"Sistema de Controle de Acesso,"Mon, 8 Jul 2019 10:09:58 -0300",jasperreports-matera-6.4.0.5.jar,/home/andfer/.m2/repository/net/sf/jasperreports/jasperreports/matera-6.4.0.5/jasperreports-matera-6.4.0.5.jar,JasperReports Library,GNU Lesser General Public License: http://jasperreports.sourceforge.net/license.html,27ee5162e86f3b8554c1e7c2fa3cef85,bb7d23696424ceaacfc5ffba6dd0617ff8fa3d9c,pkg:maven/net.sf.jasperreports/jasperreports@matera-6.4.0.5,cpe:2.3:a:tibco:jasperreports_library:6.4.0.5:*:*:*:*:*:*:*,CVE-2017-5529,null,"JasperReports library components contain an information disclosure vulnerability. This vulnerability includes the theoretical disclosure of any accessible information from the host file system. Affects TIBCO JasperReports Library Community Edition (versions 6.4.0 and below), TIBCO JasperReports Library for ActiveMatrix BPM (versions 6.2.0 and below), TIBCO JasperReports Professional (versions 6.2.1 and below, and 6.3.0), TIBCO JasperReports Server (versions 6.1.1 and below, 6.2.0, 6.2.1, 6.3.0), TIBCO JasperReports Server Community Edition (versions 6.3.0 and below), TIBCO JasperReports Server for ActiveMatrix BPM (versions 6.2.0 and below), TIBCO Jaspersoft for AWS with Multi-Tenancy (versions 6.3.0 and below), TIBCO Jaspersoft Reporting and Analytics for AWS (versions 6.3.0 and below), and TIBCO Jaspersoft Studio for ActiveMatrix BPM (versions 6.2.0 and below).",OSSINDEX,"","","",MEDIUM,6.5,/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,HIGH,26
Sistema de Controle de Acesso,"Mon, 8 Jul 2019 10:09:58 -0300",jasperreports-matera-6.4.0.5.jar,/home/andfer/.m2/repository/net/sf/jasperreports/jasperreports/matera-6.4.0.5/jasperreports-matera-6.4.0.5.jar,JasperReports Library,GNU Lesser General Public License: http://jasperreports.sourceforge.net/license.html,27ee5162e86f3b8554c1e7c2fa3cef85,bb7d23696424ceaacfc5ffba6dd0617ff8fa3d9c,pkg:maven/net.sf.jasperreports/jasperreports@matera-6.4.0.5,cpe:2.3:a:tibco:jasperreports_library:6.4.0.5:*:*:*:*:*:*:*,CVE-2017-5532,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"A vulnerability in the report renderer component of TIBCO JasperReports Server, TIBCO JasperReports Server Community Edition, TIBCO JasperReports Server for ActiveMatrix BPM, TIBCO JasperReports Library, TIBCO JasperReports Library for ActiveMatrix BPM, TIBCO Jaspersoft for AWS with Multi-Tenancy, TIBCO Jaspersoft Reporting and Analytics for AWS, TIBCO Jaspersoft Studio, and TIBCO Jaspersoft Studio for ActiveMatrix BPM may allow a subset of authorized users to perform persistent cross-site scripting (XSS) attacks. Affected releases are TIBCO JasperReports Server 6.2.3 and below; 6.3.0; 6.3.1; 6.3.2; 6.4.0, TIBCO JasperReports Server Community Edition 6.4.0 and below, TIBCO JasperReports Server for ActiveMatrix BPM 6.4.0 and below, TIBCO JasperReports Library 6.2.3 and below; 6.3.0; 6.3.1; 6.3.2; 6.4.0; 6.4.1, TIBCO JasperReports Library for ActiveMatrix BPM 6.4.1 and below, TIBCO Jaspersoft for AWS with Multi-Tenancy 6.4.0 and below, TIBCO Jaspersoft Reporting and Analytics for AWS 6.4.0 and below, TIBCO Jaspersoft Studio 6.2.3 and below; 6.3.0; 6.3.1; 6.3.2; 6.4.0, and TIBCO Jaspersoft Studio for ActiveMatrix BPM 6.4.0 and below.",NVD,LOW,3.5,/AV:N/AC:M/Au:S/C:N/I:N/A:N,MEDIUM,5.4,/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N,HIGH,26
Sistema de Controle de Acesso,"Mon, 8 Jul 2019 10:09:58 -0300",jasperreports-matera-6.4.0.5.jar,/home/andfer/.m2/repository/net/sf/jasperreports/jasperreports/matera-6.4.0.5/jasperreports-matera-6.4.0.5.jar,JasperReports Library,GNU Lesser General Public License: http://jasperreports.sourceforge.net/license.html,27ee5162e86f3b8554c1e7c2fa3cef85,bb7d23696424ceaacfc5ffba6dd0617ff8fa3d9c,pkg:maven/net.sf.jasperreports/jasperreports@matera-6.4.0.5,cpe:2.3:a:tibco:jasperreports_library:6.4.0.5:*:*:*:*:*:*:*,CVE-2018-18809,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"The default server implementation of TIBCO Software Inc.'s TIBCO JasperReports Library, TIBCO JasperReports Library Community Edition, TIBCO JasperReports Library for ActiveMatrix BPM, TIBCO JasperReports Server, TIBCO JasperReports Server Community Edition, TIBCO JasperReports Server for ActiveMatrix BPM, TIBCO Jaspersoft for AWS with Multi-Tenancy, and TIBCO Jaspersoft Reporting and Analytics for AWS contains a directory-traversal vulnerability that may theoretically allow web server users to access contents of the host system. Affected releases are TIBCO Software Inc.'s TIBCO JasperReports Library: versions up to and including 6.3.4; 6.4.1; 6.4.2; 6.4.21; 7.1.0; 7.2.0, TIBCO JasperReports Library Community Edition: versions up to and including 6.7.0, TIBCO JasperReports Library for ActiveMatrix BPM: versions up to and including 6.4.21, TIBCO JasperReports Server: versions up to and including 6.3.4; 6.4.0; 6.4.1; 6.4.2; 6.4.3; 7.1.0, TIBCO JasperReports Server Community Edition: versions up to and including 6.4.3; 7.1.0, TIBCO JasperReports Server for ActiveMatrix BPM: versions up to and including 6.4.3, TIBCO Jaspersoft for AWS with Multi-Tenancy: versions up to and including 7.1.0, TIBCO Jaspersoft Reporting and Analytics for AWS: versions up to and including 7.1.0.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:P/I:P/A:N,MEDIUM,6.5,/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,HIGH,26
Sistema de Controle de Acesso,"Mon, 8 Jul 2019 10:09:58 -0300",jasperreports-matera-6.4.0.5.jar,/home/andfer/.m2/repository/net/sf/jasperreports/jasperreports/matera-6.4.0.5/jasperreports-matera-6.4.0.5.jar,JasperReports Library,GNU Lesser General Public License: http://jasperreports.sourceforge.net/license.html,27ee5162e86f3b8554c1e7c2fa3cef85,bb7d23696424ceaacfc5ffba6dd0617ff8fa3d9c,pkg:maven/net.sf.jasperreports/jasperreports@matera-6.4.0.5,cpe:2.3:a:tibco:jasperreports_library:6.4.0.5:*:*:*:*:*:*:*,CVE-2018-5429,"Permissions, Privileges, and Access Controls","A vulnerability in the report scripting component of TIBCO Software Inc.'s TIBCO JasperReports Server, TIBCO JasperReports Server Community Edition, TIBCO JasperReports Server for ActiveMatrix BPM, TIBCO JasperReports Library, TIBCO JasperReports Library Community Edition, TIBCO JasperReports Library for ActiveMatrix BPM, TIBCO Jaspersoft for AWS with Multi-Tenancy, TIBCO Jaspersoft Reporting and Analytics for AWS, TIBCO Jaspersoft Studio, TIBCO Jaspersoft Studio Community Edition, and TIBCO Jaspersoft Studio for ActiveMatrix BPM may allow analytic reports that contain scripting to perform arbitrary code execution. Affected releases include TIBCO Software Inc.'s TIBCO JasperReports Server: versions up to and including 6.2.4; 6.3.0; 6.3.2;6.3.3; 6.4.0; 6.4.2, TIBCO JasperReports Server Community Edition: versions up to and including 6.4.2, TIBCO JasperReports Server for ActiveMatrix BPM: versions up to and including 6.4.2, TIBCO JasperReports Library: versions up to and including 6.2.4; 6.3.0; 6.3.2; 6.3.3; 6.4.0; 6.4.1; 6.4.2, TIBCO JasperReports Library Community Edition: versions up to and including 6.4.3, TIBCO JasperReports Library for ActiveMatrix BPM: versions up to and including 6.4.2, TIBCO Jaspersoft for AWS with Multi-Tenancy: versions up to and including 6.4.2, TIBCO Jaspersoft Reporting and Analytics for AWS: versions up to and including 6.4.2, TIBCO Jaspersoft Studio: versions up to and including 6.2.4; 6.3.0; 6.3.2; 6.3.3; 6.4.0; 6.4.2, TIBCO Jaspersoft Studio Community Edition: versions up to and including 6.4.3, TIBCO Jaspersoft Studio for ActiveMatrix BPM: versions up to and including 6.4.2.",NVD,MEDIUM,6.5,/AV:N/AC:L/Au:S/C:P/I:P/A:P,HIGH,8.8,/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,26
Sistema de Controle de Acesso,"Mon, 8 Jul 2019 10:09:58 -0300",tomcat-api-7.0.82.jar,/home/andfer/.m2/repository/org/apache/tomcat/tomcat-api/7.0.82/tomcat-api-7.0.82.jar,Definition of interfaces shared by Catalina and Jasper,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",3c2c7dfb0c3801fb04bbd4ba7882505f,78ba4e353c34f8890062087a8d25f7580e6172be,pkg:maven/org.apache.tomcat/tomcat-api@7.0.82,"cpe:2.3:a:apache:tomcat:7.0.82:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:7.0.82:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:7.0.82:*:*:*:*:*:*:*",CVE-2016-5425,"Permissions, Privileges, and Access Controls","The Tomcat package on Red Hat Enterprise Linux (RHEL) 7, Fedora, CentOS, Oracle Linux, and possibly other Linux distributions uses weak permissions for /usr/lib/tmpfiles.d/tomcat.conf, which allows local users to gain root privileges by leveraging membership in the tomcat group.",NVD,HIGH,7.2,/AV:L/AC:L/Au:N/C:C/I:C/A:C,HIGH,7.8,/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,20
Sistema de Controle de Acesso,"Mon, 8 Jul 2019 10:09:58 -0300",tomcat-api-7.0.82.jar,/home/andfer/.m2/repository/org/apache/tomcat/tomcat-api/7.0.82/tomcat-api-7.0.82.jar,Definition of interfaces shared by Catalina and Jasper,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",3c2c7dfb0c3801fb04bbd4ba7882505f,78ba4e353c34f8890062087a8d25f7580e6172be,pkg:maven/org.apache.tomcat/tomcat-api@7.0.82,"cpe:2.3:a:apache:tomcat:7.0.82:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:7.0.82:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:7.0.82:*:*:*:*:*:*:*",CVE-2017-15706,Improperly Implemented Security Check for Standard,"As part of the fix for bug 61201, the documentation for Apache Tomcat 9.0.0.M22 to 9.0.1, 8.5.16 to 8.5.23, 8.0.45 to 8.0.47 and 7.0.79 to 7.0.82 included an updated description of the search algorithm used by the CGI Servlet to identify which script to execute. The update was not correct. As a result, some scripts may have failed to execute as expected and other scripts may have been executed unexpectedly. Note that the behaviour of the CGI servlet has remained unchanged in this regard. It is only the documentation of the behaviour that was wrong and has been corrected.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:N,MEDIUM,5.3,/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,HIGH,20
Sistema de Controle de Acesso,"Mon, 8 Jul 2019 10:09:58 -0300",tomcat-api-7.0.82.jar,/home/andfer/.m2/repository/org/apache/tomcat/tomcat-api/7.0.82/tomcat-api-7.0.82.jar,Definition of interfaces shared by Catalina and Jasper,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",3c2c7dfb0c3801fb04bbd4ba7882505f,78ba4e353c34f8890062087a8d25f7580e6172be,pkg:maven/org.apache.tomcat/tomcat-api@7.0.82,"cpe:2.3:a:apache:tomcat:7.0.82:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:7.0.82:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:7.0.82:*:*:*:*:*:*:*",CVE-2018-11784,URL Redirection to Untrusted Site ('Open Redirect'),"When the default servlet in Apache Tomcat versions 9.0.0.M1 to 9.0.11, 8.5.0 to 8.5.33 and 7.0.23 to 7.0.90 returned a redirect to a directory (e.g. redirecting to '/foo/' when the user requested '/foo') a specially crafted URL could be used to cause the redirect to be generated to any URI of the attackers choice.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:N/A:N,MEDIUM,4.3,/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N,HIGH,20
Sistema de Controle de Acesso,"Mon, 8 Jul 2019 10:09:58 -0300",tomcat-api-7.0.82.jar,/home/andfer/.m2/repository/org/apache/tomcat/tomcat-api/7.0.82/tomcat-api-7.0.82.jar,Definition of interfaces shared by Catalina and Jasper,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",3c2c7dfb0c3801fb04bbd4ba7882505f,78ba4e353c34f8890062087a8d25f7580e6172be,pkg:maven/org.apache.tomcat/tomcat-api@7.0.82,"cpe:2.3:a:apache:tomcat:7.0.82:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:7.0.82:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:7.0.82:*:*:*:*:*:*:*",CVE-2018-1304,7PK - Security Features,"The URL pattern of """" (the empty string) which exactly maps to the context root was not correctly handled in Apache Tomcat 9.0.0.M1 to 9.0.4, 8.5.0 to 8.5.27, 8.0.0.RC1 to 8.0.49 and 7.0.0 to 7.0.84 when used as part of a security constraint definition. This caused the constraint to be ignored. It was, therefore, possible for unauthorised users to gain access to web application resources that should have been protected. Only security constraints with a URL pattern of the empty string were affected.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:P/A:N,MEDIUM,5.9,/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,20
Sistema de Controle de Acesso,"Mon, 8 Jul 2019 10:09:58 -0300",tomcat-api-7.0.82.jar,/home/andfer/.m2/repository/org/apache/tomcat/tomcat-api/7.0.82/tomcat-api-7.0.82.jar,Definition of interfaces shared by Catalina and Jasper,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",3c2c7dfb0c3801fb04bbd4ba7882505f,78ba4e353c34f8890062087a8d25f7580e6172be,pkg:maven/org.apache.tomcat/tomcat-api@7.0.82,"cpe:2.3:a:apache:tomcat:7.0.82:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:7.0.82:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:7.0.82:*:*:*:*:*:*:*",CVE-2018-1305,Improper Access Control,"Security constraints defined by annotations of Servlets in Apache Tomcat 9.0.0.M1 to 9.0.4, 8.5.0 to 8.5.27, 8.0.0.RC1 to 8.0.49 and 7.0.0 to 7.0.84 were only applied once a Servlet had been loaded. Because security constraints defined in this way apply to the URL pattern and any URLs below that point, it was possible - depending on the order Servlets were loaded - for some security constraints not to be applied. This could have exposed resources to users who were not authorised to access them.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:P/I:P/A:N,MEDIUM,6.5,/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,HIGH,20
Sistema de Controle de Acesso,"Mon, 8 Jul 2019 10:09:58 -0300",tomcat-api-7.0.82.jar,/home/andfer/.m2/repository/org/apache/tomcat/tomcat-api/7.0.82/tomcat-api-7.0.82.jar,Definition of interfaces shared by Catalina and Jasper,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",3c2c7dfb0c3801fb04bbd4ba7882505f,78ba4e353c34f8890062087a8d25f7580e6172be,pkg:maven/org.apache.tomcat/tomcat-api@7.0.82,"cpe:2.3:a:apache:tomcat:7.0.82:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:7.0.82:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:7.0.82:*:*:*:*:*:*:*",CVE-2018-1336,Uncontrolled Resource Consumption ('Resource Exhaustion'),"An improper handing of overflow in the UTF-8 decoder with supplementary characters can lead to an infinite loop in the decoder causing a Denial of Service. Versions Affected: Apache Tomcat 9.0.0.M9 to 9.0.7, 8.5.0 to 8.5.30, 8.0.0.RC1 to 8.0.51, and 7.0.28 to 7.0.86.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,20
Sistema de Controle de Acesso,"Mon, 8 Jul 2019 10:09:58 -0300",tomcat-api-7.0.82.jar,/home/andfer/.m2/repository/org/apache/tomcat/tomcat-api/7.0.82/tomcat-api-7.0.82.jar,Definition of interfaces shared by Catalina and Jasper,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",3c2c7dfb0c3801fb04bbd4ba7882505f,78ba4e353c34f8890062087a8d25f7580e6172be,pkg:maven/org.apache.tomcat/tomcat-api@7.0.82,"cpe:2.3:a:apache:tomcat:7.0.82:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:7.0.82:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:7.0.82:*:*:*:*:*:*:*",CVE-2018-8014,7PK - Security Features,"The defaults settings for the CORS filter provided in Apache Tomcat 9.0.0.M1 to 9.0.8, 8.5.0 to 8.5.31, 8.0.0.RC1 to 8.0.52, 7.0.41 to 7.0.88 are insecure and enable 'supportsCredentials' for all origins. It is expected that users of the CORS filter will have configured it appropriately for their environment rather than using it in the default configuration. Therefore, it is expected that most users will not be impacted by this issue.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,20
Sistema de Controle de Acesso,"Mon, 8 Jul 2019 10:09:58 -0300",tomcat-api-7.0.82.jar,/home/andfer/.m2/repository/org/apache/tomcat/tomcat-api/7.0.82/tomcat-api-7.0.82.jar,Definition of interfaces shared by Catalina and Jasper,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",3c2c7dfb0c3801fb04bbd4ba7882505f,78ba4e353c34f8890062087a8d25f7580e6172be,pkg:maven/org.apache.tomcat/tomcat-api@7.0.82,"cpe:2.3:a:apache:tomcat:7.0.82:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:7.0.82:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:7.0.82:*:*:*:*:*:*:*",CVE-2018-8034,Improper Certificate Validation,"The host name verification when using TLS with the WebSocket client was missing. It is now enabled by default. Versions Affected: Apache Tomcat 9.0.0.M1 to 9.0.9, 8.5.0 to 8.5.31, 8.0.0.RC1 to 8.0.52, and 7.0.35 to 7.0.88.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:P/A:N,HIGH,7.5,/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,20
Sistema de Controle de Acesso,"Mon, 8 Jul 2019 10:09:58 -0300",tomcat-api-7.0.82.jar,/home/andfer/.m2/repository/org/apache/tomcat/tomcat-api/7.0.82/tomcat-api-7.0.82.jar,Definition of interfaces shared by Catalina and Jasper,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",3c2c7dfb0c3801fb04bbd4ba7882505f,78ba4e353c34f8890062087a8d25f7580e6172be,pkg:maven/org.apache.tomcat/tomcat-api@7.0.82,"cpe:2.3:a:apache:tomcat:7.0.82:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:7.0.82:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:7.0.82:*:*:*:*:*:*:*",CVE-2019-0221,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"The SSI printenv command in Apache Tomcat 9.0.0.M1 to 9.0.0.17, 8.5.0 to 8.5.39 and 7.0.0 to 7.0.93 echoes user provided data without escaping and is, therefore, vulnerable to XSS. SSI is disabled by default. The printenv command is intended for debugging and is unlikely to be present in a production website.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:N/A:N,MEDIUM,6.1,/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGH,20
Sistema de Controle de Acesso,"Mon, 8 Jul 2019 10:09:58 -0300",tomcat-api-7.0.82.jar,/home/andfer/.m2/repository/org/apache/tomcat/tomcat-api/7.0.82/tomcat-api-7.0.82.jar,Definition of interfaces shared by Catalina and Jasper,"Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",3c2c7dfb0c3801fb04bbd4ba7882505f,78ba4e353c34f8890062087a8d25f7580e6172be,pkg:maven/org.apache.tomcat/tomcat-api@7.0.82,"cpe:2.3:a:apache:tomcat:7.0.82:*:*:*:*:*:*:*, cpe:2.3:a:apache_software_foundation:tomcat:7.0.82:*:*:*:*:*:*:*, cpe:2.3:a:apache_tomcat:apache_tomcat:7.0.82:*:*:*:*:*:*:*",CVE-2019-0232,Improper Input Validation,"When running on Windows with enableCmdLineArguments enabled, the CGI Servlet in Apache Tomcat 9.0.0.M1 to 9.0.17, 8.5.0 to 8.5.39 and 7.0.0 to 7.0.93 is vulnerable to Remote Code Execution due to a bug in the way the JRE passes command line arguments to Windows. The CGI Servlet is disabled by default. The CGI option enableCmdLineArguments is disable by default in Tomcat 9.0.x (and will be disabled by default in all versions in response to this vulnerability). For a detailed explanation of the JRE behaviour, see Markus Wulftange's blog (https://codewhitesec.blogspot.com/2016/02/java-and-command-line-injections-in-windows.html) and this archived MSDN blog (https://web.archive.org/web/20161228144344/https://blogs.msdn.microsoft.com/twistylittlepassagesallalike/2011/04/23/everyone-quotes-command-line-arguments-the-wrong-way/).",NVD,HIGH,9.3,/AV:N/AC:M/Au:N/C:C/I:C/A:C,HIGH,8.1,/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,20
